"17460","Cleveland-Elyria, OH (Metropolitan Statistical Area)","2","  RPPs: Goods",94.4
"17460","Cleveland-Elyria, OH (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",79.9
"17460","Cleveland-Elyria, OH (Metropolitan Statistical Area)","4","  RPPs: Services: Other",88.6
"17660","Coeur d'Alene, ID (Metropolitan Statistical Area)","1","RPPs: All items",92.9
"17660","Coeur d'Alene, ID (Metropolitan Statistical Area)","2","  RPPs: Goods",98.4
"17660","Coeur d'Alene, ID (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",83.7
"17660","Coeur d'Alene, ID (Metropolitan Statistical Area)","4","  RPPs: Services: Other",93.5
"17780","College Station-Bryan, TX (Metropolitan Statistical Area)","1","RPPs: All items",93.9
"17780","College Station-Bryan, TX (Metropolitan Statistical Area)","2","  RPPs: Goods",97.1
"17780","College Station-Bryan, TX (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",88.5
"17780","College Station-Bryan, TX (Metropolitan Statistical Area)","4","  RPPs: Services: Other",94.1
"17820","Colorado Springs, CO (Metropolitan Statistical Area)","1","RPPs: All items",99.7
"17820","Colorado Springs, CO (Metropolitan Statistical Area)","2","  RPPs: Goods",96.9
"17820","Colorado Springs, CO (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",103.6
"17820","Colorado Springs, CO (Metropolitan Statistical Area)","4","  RPPs: Services: Other",101.1
"17860","Columbia, MO (Metropolitan Statistical Area)","1","RPPs: All items",93.0
"17860","Columbia, MO (Metropolitan Statistical Area)","2","  RPPs: Goods",97.8
"17860","Columbia, MO (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",81.1
"17860","Columbia, MO (Metropolitan Statistical Area)","4","  RPPs: Services: Other",94.4
"17900","Columbia, SC (Metropolitan Statistical Area)","1","RPPs: All items",91.9
"17900","Columbia, SC (Metropolitan Statistical Area)","2","  RPPs: Goods",97.1
"17900","Columbia, SC (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",79.1
"17900","Columbia, SC (Metropolitan Statistical Area)","4","  RPPs: Services: Other",94.1
"17980","Columbus, GA-AL (Metropolitan Statistical Area)","1","RPPs: All items",89.5
"17980","Columbus, GA-AL (Metropolitan Statistical Area)","2","  RPPs: Goods",97.5
"17980","Columbus, GA-AL (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",70.9
"17980","Columbus, GA-AL (Metropolitan Statistical Area)","4","  RPPs: Services: Other",94.2
"18020","Columbus, IN (Metropolitan Statistical Area)","1","RPPs: All items",87.7
"18020","Columbus, IN (Metropolitan Statistical Area)","2","  RPPs: Goods",92.0
"18020","Columbus, IN (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",78.8
"18020","Columbus, IN (Metropolitan Statistical Area)","4","  RPPs: Services: Other",89.0
"18140","Columbus, OH (Metropolitan Statistical Area)","1","RPPs: All items",93.4
"18140","Columbus, OH (Metropolitan Statistical Area)","2","  RPPs: Goods",97.4
"18140","Columbus, OH (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",83.7
"18140","Columbus, OH (Metropolitan Statistical Area)","4","  RPPs: Services: Other",94.0
"18580","Corpus Christi, TX (Metropolitan Statistical Area)","1","RPPs: All items",93.5
"18580","Corpus Christi, TX (Metropolitan Statistical Area)","2","  RPPs: Goods",97.4
"18580","Corpus Christi, TX (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",85.0
"18580","Corpus Christi, TX (Metropolitan Statistical Area)","4","  RPPs: Services: Other",94.2
"18700","Corvallis, OR (Metropolitan Statistical Area)","1","RPPs: All items",98.6
"18700","Corvallis, OR (Metropolitan Statistical Area)","2","  RPPs: Goods",98.4
"18700","Corvallis, OR (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",107.6
"18700","Corvallis, OR (Metropolitan Statistical Area)","4","  RPPs: Services: Other",93.5
"18880","Crestview-Fort Walton Beach-Destin, FL (Metropolitan Statistical Area)","1","RPPs: All items",95.3
"18880","Crestview-Fort Walton Beach-Destin, FL (Metropolitan Statistical Area)","2","  RPPs: Goods",95.3
"18880","Crestview-Fort Walton Beach-Destin, FL (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",98.0
"18880","Crestview-Fort Walton Beach-Destin, FL (Metropolitan Statistical Area)","4","  RPPs: Services: Other",93.9
"19060","Cumberland, MD-WV (Metropolitan Statistical Area)","1","RPPs: All items",88.4
"19060","Cumberland, MD-WV (Metropolitan Statistical Area)","2","  RPPs: Goods",97.6
"19060","Cumberland, MD-WV (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",63.8
"19060","Cumberland, MD-WV (Metropolitan Statistical Area)","4","  RPPs: Services: Other",94.3
"19100","Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)","1","RPPs: All items",100.4
"19100","Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)","2","  RPPs: Goods",97.8
"19100","Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",100.6
"19100","Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)","4","  RPPs: Services: Other",103.2
"19140","Dalton, GA (Metropolitan Statistical Area)","1","RPPs: All items",83.9
"19140","Dalton, GA (Metropolitan Statistical Area)","2","  RPPs: Goods",92.0
"19140","Dalton, GA (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",66.1
"19140","Dalton, GA (Metropolitan Statistical Area)","4","  RPPs: Services: Other",92.5
"19180","Danville, IL (Metropolitan Statistical Area)","1","RPPs: All items",81.1
"19180","Danville, IL (Metropolitan Statistical Area)","2","  RPPs: Goods",92.0
"19180","Danville, IL (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",58.1
"19180","Danville, IL (Metropolitan Statistical Area)","4","  RPPs: Services: Other",89.0
"19300","Daphne-Fairhope-Foley, AL (Metropolitan Statistical Area)","1","RPPs: All items",92.3
"19300","Daphne-Fairhope-Foley, AL (Metropolitan Statistical Area)","2","  RPPs: Goods",97.6
"19300","Daphne-Fairhope-Foley, AL (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",82.2
"19300","Daphne-Fairhope-Foley, AL (Metropolitan Statistical Area)","4","  RPPs: Services: Other",94.3
"19340","Davenport-Moline-Rock Island, IA-IL (Metropolitan Statistical Area)","1","RPPs: All items",91.4
"19340","Davenport-Moline-Rock Island, IA-IL (Metropolitan Statistical Area)","2","  RPPs: Goods",97.6
"19340","Davenport-Moline-Rock Island, IA-IL (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",74.3
"19340","Davenport-Moline-Rock Island, IA-IL (Metropolitan Statistical Area)","4","  RPPs: Services: Other",94.2
"19380","Dayton, OH (Metropolitan Statistical Area)","1","RPPs: All items",90.9
"19380","Dayton, OH (Metropolitan Statistical Area)","2","  RPPs: Goods",97.8
"19380","Dayton, OH (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",72.9
"19380","Dayton, OH (Metropolitan Statistical Area)","4","  RPPs: Services: Other",94.4
"19460","Decatur, AL (Metropolitan Statistical Area)","1","RPPs: All items",87.1
"19460","Decatur, AL (Metropolitan Statistical Area)","2","  RPPs: Goods",97.6
"19460","Decatur, AL (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",56.9
"19460","Decatur, AL (Metropolitan Statistical Area)","4","  RPPs: Services: Other",94.3
"19500","Decatur, IL (Metropolitan Statistical Area)","1","RPPs: All items",89.0
"19500","Decatur, IL (Metropolitan Statistical Area)","2","  RPPs: Goods",97.8
"19500","Decatur, IL (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",63.9
"19500","Decatur, IL (Metropolitan Statistical Area)","4","  RPPs: Services: Other",94.4
"19660","Deltona-Daytona Beach-Ormond Beach, FL (Metropolitan Statistical Area)","1","RPPs: All items",95.7
"19660","Deltona-Daytona Beach-Ormond Beach, FL (Metropolitan Statistical Area)","2","  RPPs: Goods",97.6
"19660","Deltona-Daytona Beach-Ormond Beach, FL (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",94.5
"19660","Deltona-Daytona Beach-Ormond Beach, FL (Metropolitan Statistical Area)","4","  RPPs: Services: Other",94.3
"19740","Denver-Aurora-Lakewood, CO (Metropolitan Statistical Area)","1","RPPs: All items",104.7
"19740","Denver-Aurora-Lakewood, CO (Metropolitan Statistical Area)","2","  RPPs: Goods",101.8
"19740","Denver-Aurora-Lakewood, CO (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",117.7
"19740","Denver-Aurora-Lakewood, CO (Metropolitan Statistical Area)","4","  RPPs: Services: Other",100.2
"19780","Des Moines-West Des Moines, IA (Metropolitan Statistical Area)","1","RPPs: All items",94.9
"19780","Des Moines-West Des Moines, IA (Metropolitan Statistical Area)","2","  RPPs: Goods",97.6
"19780","Des Moines-West Des Moines, IA (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",89.5
"19780","Des Moines-West Des Moines, IA (Metropolitan Statistical Area)","4","  RPPs: Services: Other",94.2
"19820","Detroit-Warren-Dearborn, MI (Metropolitan Statistical Area)","1","RPPs: All items",97.3
"19820","Detroit-Warren-Dearborn, MI (Metropolitan Statistical Area)","2","  RPPs: Goods",99.3
"19820","Detroit-Warren-Dearborn, MI (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",88.1
"19820","Detroit-Warren-Dearborn, MI (Metropolitan Statistical Area)","4","  RPPs: Services: Other",99.7
"20020","Dothan, AL (Metropolitan Statistical Area)","1","RPPs: All items",85.4
"20020","Dothan, AL (Metropolitan Statistical Area)","2","  RPPs: Goods",96.5
"20020","Dothan, AL (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",57.4
"20020","Dothan, AL (Metropolitan Statistical Area)","4","  RPPs: Services: Other",94.0
"20100","Dover, DE (Metropolitan Statistical Area)","1","RPPs: All items",94.2
"20100","Dover, DE (Metropolitan Statistical Area)","2","  RPPs: Goods",97.6
"20100","Dover, DE (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",88.1
"20100","Dover, DE (Metropolitan Statistical Area)","4","  RPPs: Services: Other",94.3
"20220","Dubuque, IA (Metropolitan Statistical Area)","1","RPPs: All items",92.9
"20220","Dubuque, IA (Metropolitan Statistical Area)","2","  RPPs: Goods",97.8
"20220","Dubuque, IA (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",80.9
"20220","Dubuque, IA (Metropolitan Statistical Area)","4","  RPPs: Services: Other",94.4
"20260","Duluth, MN-WI (Metropolitan Statistical Area)","1","RPPs: All items",91.7
"20260","Duluth, MN-WI (Metropolitan Statistical Area)","2","  RPPs: Goods",97.3
"20260","Duluth, MN-WI (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",78.5
"20260","Duluth, MN-WI (Metropolitan Statistical Area)","4","  RPPs: Services: Other",93.9
"20500","Durham-Chapel Hill, NC (Metropolitan Statistical Area)","1","RPPs: All items",95.4
"20500","Durham-Chapel Hill, NC (Metropolitan Statistical Area)","2","  RPPs: Goods",97.4
"20500","Durham-Chapel Hill, NC (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",93.2
"20500","Durham-Chapel Hill, NC (Metropolitan Statistical Area)","4","  RPPs: Services: Other",94.2
"20700","East Stroudsburg, PA (Metropolitan Statistical Area)","1","RPPs: All items",98.8
"20700","East Stroudsburg, PA (Metropolitan Statistical Area)","2","  RPPs: Goods",97.8
"20700","East Stroudsburg, PA (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",102.1
"20700","East Stroudsburg, PA (Metropolitan Statistical Area)","4","  RPPs: Services: Other",97.9
"20740","Eau Claire, WI (Metropolitan Statistical Area)","1","RPPs: All items",92.1
"20740","Eau Claire, WI (Metropolitan Statistical Area)","2","  RPPs: Goods",97.8
"20740","Eau Claire, WI (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",76.9
"20740","Eau Claire, WI (Metropolitan Statistical Area)","4","  RPPs: Services: Other",94.4
"20940","El Centro, CA (Metropolitan Statistical Area)","1","RPPs: All items",90.4
"20940","El Centro, CA (Metropolitan Statistical Area)","2","  RPPs: Goods",98.4
"20940","El Centro, CA (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",75.5
"20940","El Centro, CA (Metropolitan Statistical Area)","4","  RPPs: Services: Other",93.5
"21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)","1","RPPs: All items",86.0
"21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)","2","  RPPs: Goods",92.0
"21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",73.3
"21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)","4","  RPPs: Services: Other",92.5
"21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)","1","RPPs: All items",91.0
"21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)","2","  RPPs: Goods",97.8
"21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",73.5
"21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)","4","  RPPs: Services: Other",94.4
"21300","Elmira, NY (Metropolitan Statistical Area)","1","RPPs: All items",94.5
"21300","Elmira, NY (Metropolitan Statistical Area)","2","  RPPs: Goods",97.8
"21300","Elmira, NY (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",82.6
"21300","Elmira, NY (Metropolitan Statistical Area)","4","  RPPs: Services: Other",97.9
"21340","El Paso, TX (Metropolitan Statistical Area)","1","RPPs: All items",90.2
"21340","El Paso, TX (Metropolitan Statistical Area)","2","  RPPs: Goods",97.6
"21340","El Paso, TX (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",74.3
"21340","El Paso, TX (Metropolitan Statistical Area)","4","  RPPs: Services: Other",94.3
"21420","Enid, OK (Metropolitan Statistical Area)1/","1","RPPs: All items","(NA)"
"21420","Enid, OK (Metropolitan Statistical Area)1/","2","  RPPs: Goods","(NA)"
"21420","Enid, OK (Metropolitan Statistical Area)1/","3","  RPPs: Services: Rents","(NA)"
"21420","Enid, OK (Metropolitan Statistical Area)1/","4","  RPPs: Services: Other","(NA)"
"21500","Erie, PA (Metropolitan Statistical Area)","1","RPPs: All items",92.5
"21500","Erie, PA (Metropolitan Statistical Area)","2","  RPPs: Goods",97.8
"21500","Erie, PA (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",75.3
"21500","Erie, PA (Metropolitan Statistical Area)","4","  RPPs: Services: Other",97.9
"21660","Eugene, OR (Metropolitan Statistical Area)","1","RPPs: All items",98.2
"21660","Eugene, OR (Metropolitan Statistical Area)","2","  RPPs: Goods",96.8
"21660","Eugene, OR (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",95.9
"21660","Eugene, OR (Metropolitan Statistical Area)","4","  RPPs: Services: Other",101.3
"21780","Evansville, IN-KY (Metropolitan Statistical Area)","1","RPPs: All items",90.8
"21780","Evansville, IN-KY (Metropolitan Statistical Area)","2","  RPPs: Goods",97.8
"21780","Evansville, IN-KY (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",70.8
"21780","Evansville, IN-KY (Metropolitan Statistical Area)","4","  RPPs: Services: Other",94.4
"21820","Fairbanks, AK (Metropolitan Statistical Area)","1","RPPs: All items",105.8
"21820","Fairbanks, AK (Metropolitan Statistical Area)","2","  RPPs: Goods",98.4
"21820","Fairbanks, AK (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",152.1
"21820","Fairbanks, AK (Metropolitan Statistical Area)","4","  RPPs: Services: Other",93.4
"22020","Fargo, ND-MN (Metropolitan Statistical Area)","1","RPPs: All items",93.5
"22020","Fargo, ND-MN (Metropolitan Statistical Area)","2","  RPPs: Goods",97.8
"22020","Fargo, ND-MN (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",82.8
"22020","Fargo, ND-MN (Metropolitan Statistical Area)","4","  RPPs: Services: Other",94.4
"22140","Farmington, NM (Metropolitan Statistical Area)","1","RPPs: All items",91.1
"22140","Farmington, NM (Metropolitan Statistical Area)","2","  RPPs: Goods",98.4
"22140","Farmington, NM (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",74.4
"22140","Farmington, NM (Metropolitan Statistical Area)","4","  RPPs: Services: Other",93.5
"22180","Fayetteville, NC (Metropolitan Statistical Area)","1","RPPs: All items",91.5
"22180","Fayetteville, NC (Metropolitan Statistical Area)","2","  RPPs: Goods",97.2
"22180","Fayetteville, NC (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",79.1
"22180","Fayetteville, NC (Metropolitan Statistical Area)","4","  RPPs: Services: Other",94.2
"22220","Fayetteville-Springdale-Rogers, AR-MO (Metropolitan Statistical Area)","1","RPPs: All items",90.1
"22220","Fayetteville-Springdale-Rogers, AR-MO (Metropolitan Statistical Area)","2","  RPPs: Goods",97.4
"22220","Fayetteville-Springdale-Rogers, AR-MO (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",70.6
"22220","Fayetteville-Springdale-Rogers, AR-MO (Metropolitan Statistical Area)","4","  RPPs: Services: Other",94.1
"22380","Flagstaff, AZ (Metropolitan Statistical Area)","1","RPPs: All items",97.9
"22380","Flagstaff, AZ (Metropolitan Statistical Area)","2","  RPPs: Goods",98.4
"22380","Flagstaff, AZ (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",104.6
"22380","Flagstaff, AZ (Metropolitan Statistical Area)","4","  RPPs: Services: Other",93.5
"22420","Flint, MI (Metropolitan Statistical Area)","1","RPPs: All items",92.8
"22420","Flint, MI (Metropolitan Statistical Area)","2","  RPPs: Goods",99.3
"22420","Flint, MI (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",69.2
"22420","Flint, MI (Metropolitan Statistical Area)","4","  RPPs: Services: Other",99.7
"22500","Florence, SC (Metropolitan Statistical Area)","1","RPPs: All items",86.0
"22500","Florence, SC (Metropolitan Statistical Area)","2","  RPPs: Goods",96.4
"22500","Florence, SC (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",58.7
"22500","Florence, SC (Metropolitan Statistical Area)","4","  RPPs: Services: Other",94.0
"22520","Florence-Muscle Shoals, AL (Metropolitan Statistical Area)","1","RPPs: All items",84.4
"22520","Florence-Muscle Shoals, AL (Metropolitan Statistical Area)","2","  RPPs: Goods",97.6
"22520","Florence-Muscle Shoals, AL (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",50.2
"22520","Florence-Muscle Shoals, AL (Metropolitan Statistical Area)","4","  RPPs: Services: Other",94.3
"22540","Fond du Lac, WI (Metropolitan Statistical Area)","1","RPPs: All items",87.3
"22540","Fond du Lac, WI (Metropolitan Statistical Area)","2","  RPPs: Goods",92.0
"22540","Fond du Lac, WI (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",77.2
"22540","Fond du Lac, WI (Metropolitan Statistical Area)","4","  RPPs: Services: Other",89.0
"22660","Fort Collins, CO (Metropolitan Statistical Area)","1","RPPs: All items",101.4
"22660","Fort Collins, CO (Metropolitan Statistical Area)","2","  RPPs: Goods",96.8
"22660","Fort Collins, CO (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",113.3
"22660","Fort Collins, CO (Metropolitan Statistical Area)","4","  RPPs: Services: Other",101.3
"22900","Fort Smith, AR-OK (Metropolitan Statistical Area)","1","RPPs: All items",86.2
"22900","Fort Smith, AR-OK (Metropolitan Statistical Area)","2","  RPPs: Goods",97.0
"22900","Fort Smith, AR-OK (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",58.1
"22900","Fort Smith, AR-OK (Metropolitan Statistical Area)","4","  RPPs: Services: Other",94.1
"23060","Fort Wayne, IN (Metropolitan Statistical Area)","1","RPPs: All items",90.7
"23060","Fort Wayne, IN (Metropolitan Statistical Area)","2","  RPPs: Goods",97.8
"23060","Fort Wayne, IN (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",69.9
"23060","Fort Wayne, IN (Metropolitan Statistical Area)","4","  RPPs: Services: Other",94.4
"23420","Fresno, CA (Metropolitan Statistical Area)","1","RPPs: All items",97.3
"23420","Fresno, CA (Metropolitan Statistical Area)","2","  RPPs: Goods",96.8
"23420","Fresno, CA (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",91.6
"23420","Fresno, CA (Metropolitan Statistical Area)","4","  RPPs: Services: Other",101.3
"23460","Gadsden, AL (Metropolitan Statistical Area)","1","RPPs: All items",84.9
"23460","Gadsden, AL (Metropolitan Statistical Area)","2","  RPPs: Goods",97.6
"23460","Gadsden, AL (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",52.5
"23460","Gadsden, AL (Metropolitan Statistical Area)","4","  RPPs: Services: Other",94.3
"23540","Gainesville, FL (Metropolitan Statistical Area)","1","RPPs: All items",95.2
"23540","Gainesville, FL (Metropolitan Statistical Area)","2","  RPPs: Goods",97.4
"23540","Gainesville, FL (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",93.0
"23540","Gainesville, FL (Metropolitan Statistical Area)","4","  RPPs: Services: Other",94.2
"23580","Gainesville, GA (Metropolitan Statistical Area)","1","RPPs: All items",89.0
"23580","Gainesville, GA (Metropolitan Statistical Area)","2","  RPPs: Goods",92.0
"23580","Gainesville, GA (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",81.6
"23580","Gainesville, GA (Metropolitan Statistical Area)","4","  RPPs: Services: Other",92.5
"23900","Gettysburg, PA (Metropolitan Statistical Area)","1","RPPs: All items",95.6
"23900","Gettysburg, PA (Metropolitan Statistical Area)","2","  RPPs: Goods",97.8
"23900","Gettysburg, PA (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",87.5
"23900","Gettysburg, PA (Metropolitan Statistical Area)","4","  RPPs: Services: Other",97.9
"24020","Glens Falls, NY (Metropolitan Statistical Area)","1","RPPs: All items",96.8
"24020","Glens Falls, NY (Metropolitan Statistical Area)","2","  RPPs: Goods",97.8
"24020","Glens Falls, NY (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",93.0
"24020","Glens Falls, NY (Metropolitan Statistical Area)","4","  RPPs: Services: Other",97.9
"24140","Goldsboro, NC (Metropolitan Statistical Area)","1","RPPs: All items",88.1
"24140","Goldsboro, NC (Metropolitan Statistical Area)","2","  RPPs: Goods",97.6
"24140","Goldsboro, NC (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",63.2
"24140","Goldsboro, NC (Metropolitan Statistical Area)","4","  RPPs: Services: Other",94.3
"24220","Grand Forks, ND-MN (Metropolitan Statistical Area)","1","RPPs: All items",93.8
"24220","Grand Forks, ND-MN (Metropolitan Statistical Area)","2","  RPPs: Goods",97.8
"24220","Grand Forks, ND-MN (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",84.8
"24220","Grand Forks, ND-MN (Metropolitan Statistical Area)","4","  RPPs: Services: Other",94.4
"24260","Grand Island, NE (Metropolitan Statistical Area)","1","RPPs: All items",85.3
"24260","Grand Island, NE (Metropolitan Statistical Area)","2","  RPPs: Goods",92.0
"24260","Grand Island, NE (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",66.3
"24260","Grand Island, NE (Metropolitan Statistical Area)","4","  RPPs: Services: Other",89.1
"24300","Grand Junction, CO (Metropolitan Statistical Area)","1","RPPs: All items",94.4
"24300","Grand Junction, CO (Metropolitan Statistical Area)","2","  RPPs: Goods",98.4
"24300","Grand Junction, CO (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",89.4
"24300","Grand Junction, CO (Metropolitan Statistical Area)","4","  RPPs: Services: Other",93.5
"24340","Grand Rapids-Wyoming, MI (Metropolitan Statistical Area)","1","RPPs: All items",93.7
"24340","Grand Rapids-Wyoming, MI (Metropolitan Statistical Area)","2","  RPPs: Goods",97.1
"24340","Grand Rapids-Wyoming, MI (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",85.9
"24340","Grand Rapids-Wyoming, MI (Metropolitan Statistical Area)","4","  RPPs: Services: Other",93.8
"24420","Grants Pass, OR (Metropolitan Statistical Area)","1","RPPs: All items",93.7
"24420","Grants Pass, OR (Metropolitan Statistical Area)","2","  RPPs: Goods",98.4
"24420","Grants Pass, OR (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",87.0
"24420","Grants Pass, OR (Metropolitan Statistical Area)","4","  RPPs: Services: Other",93.5
"24500","Great Falls, MT (Metropolitan Statistical Area)","1","RPPs: All items",93.8
"24500","Great Falls, MT (Metropolitan Statistical Area)","2","  RPPs: Goods",96.8
"24500","Great Falls, MT (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",75.8
"24500","Great Falls, MT (Metropolitan Statistical Area)","4","  RPPs: Services: Other",101.3
"24540","Greeley, CO (Metropolitan Statistical Area)","1","RPPs: All items",98.9
"24540","Greeley, CO (Metropolitan Statistical Area)","2","  RPPs: Goods",101.9
"24540","Greeley, CO (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",92.4
"24540","Greeley, CO (Metropolitan Statistical Area)","4","  RPPs: Services: Other",100.4
"24580","Green Bay, WI (Metropolitan Statistical Area)","1","RPPs: All items",92.0
"24580","Green Bay, WI (Metropolitan Statistical Area)","2","  RPPs: Goods",97.1
"24580","Green Bay, WI (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",78.5
"24580","Green Bay, WI (Metropolitan Statistical Area)","4","  RPPs: Services: Other",93.7
"24660","Greensboro-High Point, NC (Metropolitan Statistical Area)","1","RPPs: All items",90.3
"24660","Greensboro-High Point, NC (Metropolitan Statistical Area)","2","  RPPs: Goods",97.2
"24660","Greensboro-High Point, NC (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",72.3
"24660","Greensboro-High Point, NC (Metropolitan Statistical Area)","4","  RPPs: Services: Other",94.2
"24780","Greenville, NC (Metropolitan Statistical Area)","1","RPPs: All items",88.9
"24780","Greenville, NC (Metropolitan Statistical Area)","2","  RPPs: Goods",97.6
"24780","Greenville, NC (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",67.4
"24780","Greenville, NC (Metropolitan Statistical Area)","4","  RPPs: Services: Other",94.3
"24860","Greenville-Anderson-Mauldin, SC (Metropolitan Statistical Area)","1","RPPs: All items",90.2
"24860","Greenville-Anderson-Mauldin, SC (Metropolitan Statistical Area)","2","  RPPs: Goods",97.4
"24860","Greenville-Anderson-Mauldin, SC (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",71.8
"24860","Greenville-Anderson-Mauldin, SC (Metropolitan Statistical Area)","4","  RPPs: Services: Other",94.2
"25060","Gulfport-Biloxi-Pascagoula, MS (Metropolitan Statistical Area)","1","RPPs: All items",90.2
"25060","Gulfport-Biloxi-Pascagoula, MS (Metropolitan Statistical Area)","2","  RPPs: Goods",97.6
"25060","Gulfport-Biloxi-Pascagoula, MS (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",73.8
"25060","Gulfport-Biloxi-Pascagoula, MS (Metropolitan Statistical Area)","4","  RPPs: Services: Other",94.3
"25180","Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)","1","RPPs: All items",101.9
"25180","Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)","2","  RPPs: Goods",107.2
"25180","Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",84.6
"25180","Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)","4","  RPPs: Services: Other",109.7
"25220","Hammond, LA (Metropolitan Statistical Area)","1","RPPs: All items",85.3
"25220","Hammond, LA (Metropolitan Statistical Area)","2","  RPPs: Goods",92.0
"25220","Hammond, LA (Metropolitan Statistical Area)","3","  RPPs: Services: Rents",70.6
"25220","Hammond, LA (Metropolitan Statistical Area)","4","  RPPs: Services: Other",92.5
"25260","Hanford-Corcoran, CA (Metropolitan Statistical Area)","1","RPPs: All items",92.8
"25260","Hanford-Corcoran, CA (Metropolitan Statistical Area)","2","  RPPs: Goods",98.4
